Company Name,Skills,Posted Date,Location,Job Type,Job Link
MACKENZIE MODERN IT SOLUTIONS PVT LTD,"Quality Control, Quality Assurance, Quality Management, Quality Engineering, Quality Assurance Engineering, Quality Consultant, Quality Audit",Posted 2 days ago,"Delhi,  Delhi/NCR,  Gurgaon,  Noida/Greater Noida,  Pune",Mechanical Quality Engineer TQM,https://www.timesjobs.com/job-detail/mechanical-quality-engineer-tqm-mackenzie-modern-it-solutions-pvt-ltd-delhi-delhi-ncr-gurgaon-noida-greater-noida-pune-4-to-8-yrs-jobid-P6G4U4qDfihzpSvf__PLUS__uAgZw==&source=srp
Sameer namdep Kedari,"Engineering Manager, Project Management, Technical Expertise, Strategic Planning, Budget Management",Posted 2 days ago,"Bhubaneshwar,  Paradeep,  Batala,  Chandigarh,  Fatehgarh Sahib",Engineering Manager,https://www.timesjobs.com/job-detail/engineering-manager-sameer-namdep-kedari-bhubaneshwar-paradeep-batala-chandigarh-fatehgarh-sahib-6-to-11-yrs-jobid-xHj__PLUS__2wIDj__PLUS__BzpSvf__PLUS__uAgZw==&source=srp
Sameer namdep Kedari,"Data modeling, ETL development, SQL programming, Cloud computing, Distributed computing, Data warehousing, Data analysis",Posted 2 days ago,"Navi Mumbai,  Pune,  Sangli,  Thane,  Yavatmal",Data Engineer,https://www.timesjobs.com/job-detail/data-engineer-sameer-namdep-kedari-navi-mumbai-pune-sangli-thane-yavatmal-3-to-8-yrs-jobid-V7y2aogdzx9zpSvf__PLUS__uAgZw==&source=srp
Sameer namdep Kedari,"Process Optimization, Process Simulation, Project Management, Safety Compliance, Materials Selection, Regulatory Knowledge",Posted 2 days ago,"Pune,  Calicut/ Kozhikode,  Kollam,  Kottayam,  Thiruvananthapuram",Chemical Engineer,https://www.timesjobs.com/job-detail/chemical-engineer-sameer-namdep-kedari-pune-calicut-kozhikode-kollam-kottayam-thiruvananthapuram-3-to-8-yrs-jobid-__SLASH__oM0rzJpTIBzpSvf__PLUS__uAgZw==&source=srp
PUNYAM ACADEMY PRIVATE LIMITED,"electrician, Electrician Mechanic, instrument, Electronics Instrumentation, Electronics Mechanical Electrical Engineering, Instrumentation, Calibration, mechnical",Posted 2 days ago,Ahmedabad,Fresh Degree diploma engineer,https://www.timesjobs.com/job-detail/fresh-degree-diploma-engineer-ncqc-ahmedabad-0-to-3-yrs-jobid-xYjFcBV__SLASH__JGpzpSvf__PLUS__uAgZw==&source=srp
SAMMRAKSHA DIGITAL SECURITY SOLUTIONS,"Application Sales Engineering, business development, b2b, Solution Selling, Customised Solutions, turnkey solutions",3 days ago,Vadodara,"""Assistant Sales Manager / Sales Executive"",Communtion Assistant",https://www.timesjobs.com/job-detail/assistant-sales-manager-sales-executive-communtion-assistant-sammraksha-digital-security-solutions-vadodara-3-to-5-yrs-jobid-__PLUS__bR__PLUS__mbLmgVNzpSvf__PLUS__uAgZw==&source=srp
SAMMRAKSHA DIGITAL SECURITY SOLUTIONS,"Business Development, business analyst, B2B sales, Corporate Sales, key account manager",3 days ago,Vadodara,"Sales Manager,Territory Sales Manager",https://www.timesjobs.com/job-detail/sales-manager-territory-sales-manager-sammraksha-digital-security-solutions-vadodara-4-to-6-yrs-jobid-4wQVbszdfxpzpSvf__PLUS__uAgZw==&source=srp
Multi Mantech International Private Limited,"bidding, tendering, techno commercial",3 days ago,Ahmedabad,Opening for Executive-Business Development (Tender),https://www.timesjobs.com/job-detail/opening-for-executive-business-development-tender-multi-mantech-international-pvt-ltd-ahmedabad-1-to-3-yrs-jobid-R__SLASH__GQDzlA__PLUS__spzpSvf__PLUS__uAgZw==&source=srp
Sterlite Power,"occupational safety, hse compliance, risk assessment, safety inspections, qhse policy implementation, iso, section manager, co2, safety control, vehicles, worker, zinc, mw, supervisor, machinery",3 days ago,Solapur,Safety Officer Job Details | Sterlite Power Transmission Limited,https://www.timesjobs.com/job-detail/safety-officer-job-details-sterlite-power-transmission-limited-sterlite-power-solapur-3-to-5-yrs-jobid-3owqrDAN9yJzpSvf__PLUS__uAgZw==&source=srp
MACKENZIE MODERN IT SOLUTIONS PVT LTD,"communication skills, budgeting, project management, leadership",3 days ago,"Delhi,  Delhi/NCR,  Gurgaon,  Noida/Greater Noida,  Pune",Infrastructure Manager,https://www.timesjobs.com/job-detail/infrastructure-manager-mackenzie-modern-it-solutions-pvt-ltd-delhi-delhi-ncr-gurgaon-noida-greater-noida-pune-3-to-8-yrs-jobid-J4z2__PLUS__hVQnQ1zpSvf__PLUS__uAgZw==&source=srp
World wide Immigration Service Llp,"maintenance engineer, Maintenance Operation, Maintenance Administration, Maintenance Schedule, Maintenance Material",3 days ago,"Dubai,  Germany,  Singapore,  null,  null",Maintenance Engineer  Can Apply For  ABROAD With Family,https://www.timesjobs.com/job-detail/maintenance-engineer-can-apply-for-abroad-with-family-world-wide-immigration-service-llp-dubai-germany-singapore-null-null-2-to-7-yrs-jobid-Xu59MV__PLUS__rEJ9zpSvf__PLUS__uAgZw==&source=srp
Sameer namdep Kedari,"Mechanical Drafter, Able to work within strict deadlines, Strong attention to detail and mathematical abilities",3 days ago,"Gurgaon,  Hyderabad/Secunderabad,  Kolkata,  Mumbai,  Noida/Greater Noida",Mechanical Drafter,https://www.timesjobs.com/job-detail/mechanical-drafter-sameer-namdep-kedari-gurgaon-hyderabad-secunderabad-kolkata-mumbai-noida-greater-noida-3-to-8-yrs-jobid-wfaUlp__SLASH__NDYNzpSvf__PLUS__uAgZw==&source=srp
ENIGMASOFT TECHNOLOGIES PRIVATE LIMITED,"SolidWorks, AutoCAD, GD&T, ASME Codes, Metal Manufacturing, 3D Modelling, Auto Pneumatic, Fluid and Thermodynamics Knowledge, Process Plant Automation, Open Mindset",3 days ago,Panjim/Panaji,Mechanical Engineer,https://www.timesjobs.com/job-detail/mechanical-engineer-enigmasoft-technologies-private-limited-panjim-panaji-4-to-5-yrs-jobid-BC__PLUS__4UH__PLUS__qxJNzpSvf__PLUS__uAgZw==&source=srp
Srinivasan Jagannathan,"Human Resources, recruiter, statutory complaints, factory hr, HR Operations, HR Payroll, HR Policies, HR Implementation, HR Administration",4 days ago,Bengaluru / Bangalore,"Senior HR  Executive,HR Manager",https://www.timesjobs.com/job-detail/senior-hr-executive-hr-manager-srinivasan-jagannathan-bengaluru-bangalore-4-to-7-yrs-jobid-cYws9PsgxsdzpSvf__PLUS__uAgZw==&source=srp
Srinivasan Jagannathan,"Taxation, Auditing, Finance, Erp, Reconciliation, Sales Tax, Service Tax, Income Tax, Gst, Ms Office, accounting, Financial management, banking",4 days ago,Bengaluru / Bangalore,"ERP,Finance Manager,""Account & Finance Manager""",https://www.timesjobs.com/job-detail/erp-finance-manager-account-finance-manager-srinivasan-jagannathan-bengaluru-bangalore-4-to-8-yrs-jobid-Y4dn0aQyO__PLUS__hzpSvf__PLUS__uAgZw==&source=srp
Sterlite Power,"quality assurance, testing protocols, operational efficiency, strategic thinking, innovative problem solving, shift engineer",4 days ago,Haridwar,Shift Engineer - Testing & Inspection - Quality Assurance Job Details | Sterlite Power Transmission Limited,https://www.timesjobs.com/job-detail/shift-engineer-testing-inspection-quality-assurance-job-details-sterlite-power-transmission-limited-sterlite-power-haridwar-2-to-5-yrs-jobid-AS8vlaoVGHlzpSvf__PLUS__uAgZw==&source=srp
Sterlite Power,"project management, stakeholder engagement, cross functional collaboration, strategic planning, communication skills, multitasking, corporate social responsibility, decision making",4 days ago,Gurgaon,Manager - CSR Job Details | Sterlite Power Transmission Limited,https://www.timesjobs.com/job-detail/manager-csr-job-details-sterlite-power-transmission-limited-sterlite-power-gurgaon-8-to-10-yrs-jobid-1D__PLUS__ZWAgIDjxzpSvf__PLUS__uAgZw==&source=srp
HR Empower Consultancy,"Scada, Plc Programming, project, analysing data, construction safety, problem solving skills, Analytical Skills","Work from Home 
		    	
4 days ago","Gandhidham,  Udhampur,  Cuddalore,  Moradabad,  Kharagpur",Electrical Engineer,https://www.timesjobs.com/job-detail/electrical-engineer-hr-empower-consultancy-gandhidham-udhampur-cuddalore-moradabad-kharagpur-0-to-2-yrs-jobid-Rt48NXGqRlNzpSvf__PLUS__uAgZw==&source=srp
HR Empower Consultancy,"Scada, Plc Programming, project, analysing data, construction safety, problem solving skills, Analytical Skills","Work from Home 
		    	
4 days ago","Gandhidham,  Udhampur,  Cuddalore,  Moradabad,  Kharagpur",fresher,https://www.timesjobs.com/job-detail/fresher-hr-empower-consultancy-gandhidham-udhampur-cuddalore-moradabad-kharagpur-0-to-2-yrs-jobid-vIqOtmLxVulzpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"design engineer, electrical engineer, solar pv, electrical engineering, electrical design engineer, site survey, designing",4 days ago,Mumbai,Electrical Design engineer,https://www.timesjobs.com/job-detail/electrical-design-engineer-seven-consultancy-mumbai-0-to-3-yrs-jobid-FuYBX0OIuiJzpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"recruitment, placement, potential clients",4 days ago,Mumbai,Sales Consultant,https://www.timesjobs.com/job-detail/sales-consultant-seven-consultancy-mumbai-1-to-3-yrs-jobid-l6GGjmrmoB5zpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"cold calling, business strategy, bdm, corporate sales, sales, sales executive, b2b sales, automobile sales, lead generation, negotiation",4 days ago,Mumbai,Sales executive,https://www.timesjobs.com/job-detail/sales-executive-seven-consultancy-mumbai-1-to-3-yrs-jobid-KyFJBA1j__SLASH__t1zpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"industrial sales, technical sales, business development, bdm, sales, market intelligence, b2b sales, sales manager, management, sales planning, selling, key accounts",4 days ago,Bengaluru / Bangalore,BDM-Reputed Engineering,https://www.timesjobs.com/job-detail/bdm-reputed-engineering-seven-consultancy-bengaluru-bangalore-10-to-13-yrs-jobid-2eEYNTsRiyVzpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"accounts receivable, tds, accountant, cash book, general accounting, gst, accounting, accountspayable, general ledger, accounts manager, vendor payments, senior accountant, filing, tally erp, cash flow, accounts, tally",4 days ago,Mumbai,Senior Accountant,https://www.timesjobs.com/job-detail/senior-accountant-seven-consultancy-mumbai-4-to-8-yrs-jobid-fOOMBRLxr0JzpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"recruitment, processing, placement",4 days ago,Mumbai,Assistant Executive,https://www.timesjobs.com/job-detail/assistant-executive-seven-consultancy-mumbai-1-to-3-yrs-jobid-eTNhPZ9bcc5zpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"incoming inspection, customer complaints, material inspection, layout inspection, inspection, capa, quality analysis, process capability, iso audit, qa documentation, customer quality, action plan",4 days ago,Mumbai,Quality & Production Engineer,https://www.timesjobs.com/job-detail/quality-production-engineer-seven-consultancy-mumbai-5-to-8-yrs-jobid-RHW7NEp9iWhzpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"interior design, interior designer, architecture",4 days ago,"Hyderabad/Secunderabad,  Kolkata",Sr Interior Designer,https://www.timesjobs.com/job-detail/sr-interior-designer-seven-consultancy-hyderabad-secunderabad-kolkata-0-to-3-yrs-jobid-D9gNzM396oRzpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"sheet metal, gauges, new product development, fixtures, development engineer, npd, fabrication, process design, press shop, fabrication drawing, metal, engineering department, product design, weld shop, manufacturing process",4 days ago,Mumbai,Design & New Product Development Engineer,https://www.timesjobs.com/job-detail/design-new-product-development-engineer-seven-consultancy-mumbai-1-to-3-yrs-jobid-kNBa97fUJoBzpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"accounts payable, tds, accountant, gst, accounting, monthly reports, excel, senior accountant, filing, accounts, stock, tally, expenses",4 days ago,Mumbai,Senior Accountant,https://www.timesjobs.com/job-detail/senior-accountant-seven-consultancy-mumbai-4-to-5-yrs-jobid-L49__SLASH__4pCoZyhzpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"hvac, coordination, oil, tendering, tender preparation, water, estimation, boq preparation, fire fighting, technical documentation",4 days ago,Mumbai,Sales Coordinator,https://www.timesjobs.com/job-detail/sales-coordinator-seven-consultancy-mumbai-2-to-3-yrs-jobid-ZNith3RueVVzpSvf__PLUS__uAgZw==&source=srp
SEVEN CONSULTANCY,"design engineer, electronics, electrical design, sat, electrical, instrumentation design, scada, design engineering, automation design, electrical design engineer",4 days ago,Mumbai,Design Engineer,https://www.timesjobs.com/job-detail/design-engineer-seven-consultancy-mumbai-3-to-6-yrs-jobid-j__SLASH__TMMVBlFRRzpSvf__PLUS__uAgZw==&source=srp
Sameer namdep Kedari,"Meticulous attention to detail., Strong analytical and problem-solving skills., Strong computer skills, Excellent communication skills",4 days ago,"Cuddapah,  Guntakal,  Hyderabad/Secunderabad,  Kurnool,  Warangal",Quality Analyst Engineer,https://www.timesjobs.com/job-detail/quality-analyst-engineer-sameer-namdep-kedari-cuddapah-guntakal-hyderabad-secunderabad-kurnool-warangal-3-to-8-yrs-jobid-ETujnSkPtuxzpSvf__PLUS__uAgZw==&source=srp
Sameer namdep Kedari,"Stable work history., Experience as an assistant store manager, Have the ability to work autonomously",4 days ago,"Gurgaon,  Hyderabad/Secunderabad,  Kolkata,  Mumbai,  Noida/Greater Noida",Assistant Manager,https://www.timesjobs.com/job-detail/assistant-manager-sameer-namdep-kedari-gurgaon-hyderabad-secunderabad-kolkata-mumbai-noida-greater-noida-4-to-9-yrs-jobid-5foGUmuU1h5zpSvf__PLUS__uAgZw==&source=srp
Sameer namdep Kedari,"Excellent communication skills., Ability to build consensus, Experience in management",4 days ago,"Ahmedabad,  Bengaluru / Bangalore,  Chennai,  Delhi,  Delhi/NCR",Operations Manager,https://www.timesjobs.com/job-detail/operations-manager-sameer-namdep-kedari-ahmedabad-bengaluru-bangalore-chennai-delhi-delhi-ncr-7-to-12-yrs-jobid-EMi87AjdR__SLASH__dzpSvf__PLUS__uAgZw==&source=srp
Halliburton Ltd,"equipment maintenance, safety procedures, technical skills, basic math skills, inspection procedures, repair, production, equipment operator, pumps, supervision, manufacturing, supervisor",5 days ago,Mumbai,Operator Asst I-Frac Acid Job Details | Halliburton,https://www.timesjobs.com/job-detail/operator-asst-i-frac-acid-job-details-halliburton-halliburton-ltd-mumbai-0-to-1-yrs-jobid-MqKMa2ST7__PLUS__VzpSvf__PLUS__uAgZw==&source=srp
Halliburton Ltd,"equipment maintenance, safety procedures, technical skills, basic math skills, inspection procedures, repair, production, equipment operator, pumps, supervision, manufacturing, supervisor",5 days ago,Mumbai,Operator Asst I-Frac Acid Job Details | Halliburton,https://www.timesjobs.com/job-detail/operator-asst-i-frac-acid-job-details-halliburton-halliburton-ltd-mumbai-0-to-1-yrs-jobid-l9w7udeRRiVzpSvf__PLUS__uAgZw==&source=srp
Halliburton Ltd,"equipment maintenance, safety procedures, technical skills, basic math skills, inspection procedures, repair, production, equipment operator, pumps, supervision, manufacturing, supervisor",5 days ago,Mumbai,Operator Asst I-Frac Acid Job Details | Halliburton,https://www.timesjobs.com/job-detail/operator-asst-i-frac-acid-job-details-halliburton-halliburton-ltd-mumbai-0-to-1-yrs-jobid-7kRAPqbQQhJzpSvf__PLUS__uAgZw==&source=srp
Waytogo Consultants Pvt Ltd,"""maintenance Engineer"", ""AutoCAD"", ""Cad""",5 days ago,Gurgaon,Autocad engineer,https://www.timesjobs.com/job-detail/autocad-engineer-waytogo-consultants-pvt-ltd-gurgaon-2-to-5-yrs-jobid-TJDzRbSgk2hzpSvf__PLUS__uAgZw==&source=srp
TALENT VAULT LLP,"HVAC Engineer, AC Engineer, Heating Engineer, AC Services",5 days ago,"Australia,  Canada,  New Zealand,  Singapore",HVAC Engineer Job In MALTA,https://www.timesjobs.com/job-detail/hvac-engineer-job-in-malta-talent-vault-llp-australia-canada-new-zealand-singapore-4-to-9-yrs-jobid-uAr8JxEuVs9zpSvf__PLUS__uAgZw==&source=srp
ADD Laundry Concepts Pvt Ltd,"Digital Marketing, Online Marketing, Social Media Marketing, Search Engine Optimization, google advert, BTL marketing, Brand Management, Marketing Strategy",5 days ago,Mumbai,Digital & Social Media Marketing,https://www.timesjobs.com/job-detail/digital-social-media-marketing-add-laundry-concepts-pvt-ltd-mumbai-2-to-7-yrs-jobid-3RotLWc8n6JzpSvf__PLUS__uAgZw==&source=srp
157 industries pvt ltd,"site operations, on-site challenges, design standards",5 days ago,Pune,Civil Engineer,https://www.timesjobs.com/job-detail/civil-engineer-157-industries-pvt-ltd-pune-7-to-10-yrs-jobid-E5qg5GV3uuBzpSvf__PLUS__uAgZw==&source=srp
157 industries pvt ltd,"Costing report, manpower, Coordination",5 days ago,Mumbai,Site Planning Engineer,https://www.timesjobs.com/job-detail/site-planning-engineer-157-industries-pvt-ltd-mumbai-5-to-6-yrs-jobid-FQKkktPR84dzpSvf__PLUS__uAgZw==&source=srp
157 industries pvt ltd,"civil engineering, safety protocols, workers, engineers",5 days ago,Pune,Civil Engineer,https://www.timesjobs.com/job-detail/civil-engineer-157-industries-pvt-ltd-pune-7-to-10-yrs-jobid-L0oq__PLUS__2fznzlzpSvf__PLUS__uAgZw==&source=srp
157 industries pvt ltd,"Material Requests, Costing report, Coordination, site planning",5 days ago,Mumbai,Site Planning Engineer,https://www.timesjobs.com/job-detail/site-planning-engineer-157-industries-pvt-ltd-mumbai-5-to-8-yrs-jobid-i6awX53L2MxzpSvf__PLUS__uAgZw==&source=srp
MEP Infrastructure Developers Limited,"it engineer, os, printer, networking, network, desktop, installation, lan, hardware",5 days ago,Mumbai,IT Engineer Education - Min HSC,https://www.timesjobs.com/job-detail/it-engineer-education-min-hsc-mep-infrastructure-developers-limited-mumbai-1-to-4-yrs-jobid-rnJKJoDD1PRzpSvf__PLUS__uAgZw==&source=srp
MEP Infrastructure Developers Limited,"cma data, fi, bg, fund raising, working capital, mba finance, audit, finance, ca",5 days ago,Mumbai,General Manager Finance (Fund Raising) Education,https://www.timesjobs.com/job-detail/general-manager-finance-fund-raising-education-mep-infrastructure-developers-limited-mumbai-10-to-15-yrs-jobid-BoJRmbOhlLNzpSvf__PLUS__uAgZw==&source=srp
